time,time,price,market_cap,total_volume,price_ma,price_change
2023-07-11 04:01:14.689,2023-07-11 04:01:14.689,0.49497703715371316,299057176.15690774,6932311.882737901,0.4935959842182884,-0.00078
2023-07-11 05:00:34.950,2023-07-11 05:00:34.950,0.4955876363465039,299522625.797876,6927490.40748287,0.4940996555256483,0.00061
2023-07-11 06:00:33.851,2023-07-11 06:00:33.851,0.49641417514274244,300044367.7135661,7004821.746522752,0.4953298749162224,0.00083
2023-07-11 07:01:07.500,2023-07-11 07:01:07.500,0.4973915784960489,300487180.5832036,7091064.135707623,0.49602638272902916,0.00098
2023-07-11 08:01:11.087,2023-07-11 08:01:11.087,0.4965476777613362,300261597.05540115,7130430.871893882,0.49618362098006885,-0.00084
2023-07-11 09:00:46.551,2023-07-11 09:00:46.551,0.49508714315511415,299037984.525608,7134533.468967813,0.4962056421803491,-0.00146
2023-07-11 10:00:42.269,2023-07-11 10:00:42.269,0.49194538438710045,297346995.64860415,7059646.756749324,0.4954771917884685,-0.00314
2023-07-11 11:01:35.929,2023-07-11 11:01:35.929,0.49184001938371735,297141289.9279485,7008230.63016803,0.4945623606366635,-0.00011
2023-07-11 12:00:39.519,2023-07-11 12:00:39.519,0.49359238684492435,298227231.04935676,6984674.680100994,0.49380252230643845,0.00175
2023-07-11 13:00:36.808,2023-07-11 13:00:36.808,0.49309506099447253,297916289.67932796,7127527.882510761,0.4931119989530658,-0.00050
2023-07-11 14:01:18.962,2023-07-11 14:01:18.962,0.49378985596982305,298208127.8409564,7523930.263673614,0.49285254151600755,0.00069
2023-07-11 15:01:23.084,2023-07-11 15:01:23.084,0.49324009338927494,298032264.71932304,7294900.8788843015,0.49311148331644244,-0.00055
2023-07-11 16:01:29.621,2023-07-11 16:01:29.621,0.49333080495135684,298123195.5672547,7618783.025650533,0.4934096404299703,0.00009
2023-07-11 17:00:42.442,2023-07-11 17:00:42.442,0.49104835281688824,296787251.5817035,7416922.182170439,0.49290083362436315,-0.00228
2023-07-11 18:00:33.695,2023-07-11 18:00:33.695,0.49155809759631003,297676757.61638194,7523042.968819669,0.4925934409447306,0.00051
2023-07-11 19:00:40.745,2023-07-11 19:00:40.745,0.49121646965211113,296889184.64434934,7917374.861974017,0.4920787636811882,-0.00034
2023-07-11 20:01:30.779,2023-07-11 20:01:30.779,0.4926201485360247,297841759.13602304,8160862.113948974,0.49195477471053817,0.00140
2023-07-11 21:00:40.916,2023-07-11 21:00:40.916,0.48982399403039323,295865679.50471544,8352199.682667406,0.49125341252634547,-0.00280
2023-07-11 22:01:22.966,2023-07-11 22:01:22.966,0.48971087630553195,295625942.57012165,7653966.543121057,0.49098591722407414,-0.00011
2023-07-11 23:00:39.612,2023-07-11 23:00:39.612,0.4894090729546543,296065903.9400802,7355139.848888511,0.49055611229574303,-0.00030
2023-07-12 00:00:46.233,2023-07-12 00:00:46.233,0.49076412906828415,296570068.6879134,7174403.546186291,0.49046564417897764,0.00136
2023-07-12 01:00:52.511,2023-07-12 01:00:52.511,0.4908386311326543,296569699.9370655,7251654.8529609665,0.4901093406983036,0.00007
2023-07-12 02:01:09.047,2023-07-12 02:01:09.047,0.49050223202812193,296332891.1079841,7259118.834597404,0.49024498829784935,-0.00034
2023-07-12 03:00:48.166,2023-07-12 03:00:48.166,0.49194714485270835,297509886.54524547,7251204.130555243,0.49069224200728456,0.00144
2023-07-12 04:00:35.916,2023-07-12 04:00:35.916,0.49178685332975314,297531878.0389547,7342432.075141949,0.4911677980823043,-0.00016
2023-07-12 05:01:39.744,2023-07-12 05:01:39.744,0.4925094946666886,297676343.1604021,7305076.509204912,0.49151687120198523,0.00072
2023-07-12 06:00:40.377,2023-07-12 06:00:40.377,0.49490280863781017,298828226.6789541,7570133.982612788,0.49232970670301646,0.00239
